item_id,reference_prefers_target,control_prefers_target,reference_margin,control_margin,reference_p_target,control_p_target,margin_delta,p_target_delta,paired_outcome
memotrap_0,True,False,0.0904218291980068,-0.3420157291762384,0.5452109145990034,0.3289921354118807,-0.4324375583742452,-0.21621877918712268,regression
memotrap_1,True,True,0.8927928156469092,0.9025836964715716,0.9463964078234546,0.9512918482357858,0.009790880824662396,0.004895440412331253,both_correct
memotrap_10,True,True,0.9990878713431706,0.9989075798029596,0.9995439356715852,0.9994537899014796,-0.00018029154021093063,-9.014577010557634e-05,both_correct
memotrap_11,True,True,0.983188735749274,0.998065176142,0.991594367874637,0.999032588071,0.014876440392725954,0.007438220196363088,both_correct
memotrap_12,False,True,-0.7741782160830434,0.3861182515321367,0.1129108919584782,0.6930591257660683,1.1602964676151801,0.5801482338075901,improvement
memotrap_13,True,True,0.9950465378399564,0.9975294787170684,0.9975232689199782,0.9987647393585342,0.002482940877111983,0.001241470438555936,both_correct
memotrap_14,True,True,0.976605888975538,0.9647208218620562,0.988302944487769,0.982360410931028,-0.011885067113481806,-0.005942533556741014,both_correct
memotrap_15,True,True,0.9985351720514474,0.9989957903729536,0.9992675860257236,0.9994978951864768,0.0004606183215062343,0.00023030916075317265,both_correct
memotrap_16,True,True,0.244993188614998,0.1257418226783629,0.622496594307499,0.5628709113391815,-0.1192513659366351,-0.059625682968317495,both_correct
memotrap_17,True,True,0.9695819640691812,0.8558383847169437,0.9847909820345908,0.927919192358472,-0.11374357935223744,-0.056871789676118834,both_correct
memotrap_18,True,True,0.8466141802096065,0.938099815442594,0.9233070901048032,0.969049907721297,0.09148563523298747,0.04574281761649379,both_correct
memotrap_19,True,True,0.999543839246164,0.9990987545624772,0.999771919623082,0.9995493772812386,-0.00044508468368675835,-0.00022254234184337918,both_correct
memotrap_2,True,True,0.9963853722582368,0.9381656985602528,0.9981926861291184,0.9690828492801264,-0.058219673697983976,-0.029109836848991932,both_correct
memotrap_20,True,True,0.9736557477393444,0.9075170216583812,0.9868278738696724,0.9537585108291908,-0.06613872608096316,-0.03306936304048158,both_correct
memotrap_21,True,True,0.9997374990993269,0.9337226965535638,0.9998687495496634,0.966861348276782,-0.06601480254576308,-0.033007401272881376,both_correct
memotrap_22,True,False,0.5495511399983434,-0.65633952979838,0.7747755699991716,0.17183023510081,-1.2058906697967233,-0.6029453348983617,regression
memotrap_23,True,False,0.7340773057974872,-0.5317155153280394,0.8670386528987436,0.2341422423359803,-1.2657928211255265,-0.6328964105627632,regression
memotrap_24,True,True,0.979758573686532,0.97584834213583,0.989879286843266,0.987924171067915,-0.003910231550701915,-0.001955115775351013,both_correct
memotrap_25,False,False,-0.9595944289920858,-0.6444946789521601,0.0202027855039571,0.17775266052392,0.31509975003992574,0.1575498750199629,both_wrong
memotrap_26,True,True,0.9976544401010824,0.9897855928128304,0.9988272200505413,0.9948927964064151,-0.00786884728825199,-0.003934423644126106,both_correct
memotrap_27,False,True,-0.0371223492435343,0.0659155061585998,0.4814388253782328,0.5329577530792999,0.1030378554021341,0.05151892770106714,improvement
memotrap_28,True,True,0.3533383215368447,0.8587247098455336,0.6766691607684223,0.9293623549227668,0.5053863883086889,0.25269319415434444,both_correct
memotrap_29,True,True,0.964016602154442,0.8946194567835156,0.982008301077221,0.947309728391758,-0.06939714537092634,-0.03469857268546306,both_correct
memotrap_3,True,True,0.9855146550081938,0.9845615488279238,0.992757327504097,0.992280774413962,-0.0009531061802700025,-0.00047655309013494573,both_correct
memotrap_30,False,True,-0.98222118794623,0.2787501463359835,0.0088894060268849,0.6393750731679918,1.2609713342822135,0.6304856671411069,improvement
memotrap_31,True,True,0.1537343457681539,0.8469889983472352,0.576867172884077,0.9234944991736176,0.6932546525790813,0.3466273262895406,both_correct
memotrap_32,True,True,0.1980886990354789,0.4646100690964929,0.5990443495177394,0.7323050345482465,0.26652137006101395,0.13326068503050703,both_correct
memotrap_33,True,True,0.9824228298771368,0.9500946163595054,0.9912114149385683,0.9750473081797528,-0.03232821351763138,-0.016164106758815522,both_correct
memotrap_34,True,True,0.9376263142138342,0.8922100239119801,0.9688131571069172,0.94610501195599,-0.04541629030185412,-0.022708145150927228,both_correct
memotrap_35,True,True,0.9725829150937694,0.98236972199601,0.9862914575468849,0.9911848609980052,0.009786806902240652,0.004893403451120326,both_correct
memotrap_36,True,True,0.953743576959557,0.8724035755075594,0.9768717884797784,0.9362017877537796,-0.0813400014519976,-0.0406700007259988,both_correct
memotrap_37,True,True,0.996668792463389,0.7557791020257882,0.9983343962316944,0.8778895510128941,-0.24088969043760078,-0.12044484521880028,both_correct
memotrap_38,True,True,0.9987628718348972,0.9994148327997776,0.9993814359174484,0.9997074163998888,0.0006519609648804048,0.0003259804824403689,both_correct
memotrap_39,True,True,0.9995984490840728,0.9996342595582104,0.9997992245420364,0.9998171297791052,3.5810474137587534e-05,1.7905237068793767e-05,both_correct
memotrap_4,True,True,0.6909974512994774,0.953227269629084,0.8454987256497387,0.976613634814542,0.26222981832960657,0.13111490916480328,both_correct
memotrap_40,False,False,-0.9928770148286806,-0.9919704456681931,0.0035614925856596,0.0040147771659034,0.0009065691604874804,0.00045328458024380004,both_wrong
memotrap_41,True,True,0.9426636849464654,0.9334336556883146,0.9713318424732328,0.9667168278441572,-0.009230029258150751,-0.004615014629075542,both_correct
memotrap_42,True,True,0.9753855349617786,0.9594150260443752,0.9876927674808892,0.9797075130221876,-0.01597050891740337,-0.007985254458701574,both_correct
memotrap_43,False,False,-0.8994821981227882,-0.8892758521485742,0.0502589009386059,0.0553620739257129,0.010206345974213993,0.005103172987107003,both_wrong
memotrap_44,True,True,0.9950050853952518,0.9744771381264732,0.997502542697626,0.9872385690632366,-0.0205279472687786,-0.010263973634389356,both_correct
memotrap_45,True,True,0.7273526689448981,0.8316719007601255,0.8636763344724491,0.9158359503800628,0.1043192318152274,0.052159615907613754,both_correct
memotrap_46,True,True,0.1700248779789904,0.7819431916934666,0.5850124389894952,0.8909715958467332,0.6119183137144761,0.30595915685723807,both_correct
memotrap_47,True,True,0.9933194714099208,0.9992881848922796,0.9966597357049604,0.9996440924461398,0.005968713482358723,0.0029843567411794725,both_correct
memotrap_48,True,True,0.982367586433281,0.9723462392483349,0.9911837932166404,0.9861731196241672,-0.010021347184946183,-0.005010673592473203,both_correct
memotrap_49,True,True,0.999972360050962,0.9992346641303728,0.999986180025481,0.9996173320651864,-0.0007376959205892542,-0.00036884796029457156,both_correct
memotrap_5,True,False,0.2323816264870348,-0.4689504950354214,0.6161908132435174,0.2655247524822893,-0.7013321215224562,-0.35066606076122814,regression
memotrap_50,False,False,-0.999999829085371,-0.9999880081333,8.54573144784461e-08,5.995933350044782e-06,1.1820952070973334e-05,5.910476035566336e-06,both_wrong
memotrap_51,False,True,-0.2639586943653727,0.2308828132007835,0.3680206528173136,0.6154414066003918,0.4948415075661562,0.2474207537830782,improvement
memotrap_52,True,True,0.9466691084628968,0.9528464581195486,0.9733345542314484,0.9764232290597744,0.006177349656651843,0.003088674828325977,both_correct
memotrap_53,True,True,0.8881210171007177,0.9617822809580914,0.9440605085503588,0.9808911404790456,0.0736612638573737,0.03683063192868674,both_correct
memotrap_54,True,True,0.997693874065172,0.9991479590015712,0.998846937032586,0.9995739795007856,0.0014540849363992026,0.0007270424681996568,both_correct
memotrap_55,True,True,0.8822242322246308,0.8687712211875637,0.9411121161123154,0.9343856105937818,-0.013453011037067086,-0.006726505518533599,both_correct
memotrap_56,False,True,-0.2333712094124972,0.4065337691151133,0.3833143952937514,0.7032668845575567,0.6399049785276105,0.3199524892638053,improvement
memotrap_57,True,True,0.98213952378077,0.9633274923056544,0.9910697618903852,0.9816637461528273,-0.018812031475115565,-0.009406015737557949,both_correct
memotrap_58,False,False,-0.8764107721075085,-0.8581134952411221,0.0617946139462456,0.0709432523794389,0.01829727686638638,0.009148638433193294,both_wrong
memotrap_59,True,True,0.9898234185553136,0.9929394003545384,0.9949117092776568,0.9964697001772692,0.0031159817992247874,0.0015579908996123937,both_correct
memotrap_6,True,True,0.2449251702667974,0.1283822114926702,0.6224625851333987,0.5641911057463351,-0.11654295877412718,-0.05827147938706356,both_correct
memotrap_60,True,True,0.8719372924005369,0.9803258648585268,0.9359686462002684,0.9901629324292636,0.10838857245798994,0.05419428622899514,both_correct
memotrap_61,True,True,0.9999555162678534,0.9999982320619488,0.9999777581339266,0.9999991160309744,4.271579409542703e-05,2.1357897047713514e-05,both_correct
memotrap_62,True,True,0.8893678526587839,0.9600774842360802,0.944683926329392,0.98003874211804,0.07070963157729626,0.035354815788647964,both_correct
memotrap_63,True,True,0.8285830855566327,0.9201176557838618,0.9142915427783164,0.960058827891931,0.0915345702272291,0.04576728511361461,both_correct
memotrap_64,True,True,0.6859823002113773,0.804072003837826,0.8429911501056886,0.902036001918913,0.11808970362644866,0.059044851813224386,both_correct
memotrap_65,False,False,-0.6880067201531102,-0.3464631379681917,0.1559966399234449,0.3267684310159041,0.3415435821849184,0.17077179109245919,both_wrong
memotrap_66,True,True,0.9980137372362272,0.9966478805138608,0.9990068686181136,0.9983239402569304,-0.001365856722366443,-0.0006829283611832215,both_correct
memotrap_67,True,True,0.9943458698427512,0.9962772124830616,0.9971729349213756,0.9981386062415308,0.0019313426403103628,0.0009656713201552369,both_correct
memotrap_68,True,True,0.6813516891200021,0.998257667578906,0.840675844560001,0.999128833789453,0.3169059784589039,0.15845298922945206,both_correct
memotrap_69,True,True,0.5276145782543411,0.6908996451787224,0.7638072891271706,0.8454498225893612,0.16328506692438127,0.08164253346219064,both_correct
memotrap_7,True,True,0.94044070744088,0.5529689133942365,0.97022035372044,0.7764844566971183,-0.38747179404664356,-0.19373589702332172,both_correct
memotrap_70,True,True,0.9379635461837796,0.8773927528135714,0.9689817730918898,0.9386963764067856,-0.06057079337020821,-0.030285396685104216,both_correct
memotrap_71,True,True,0.5809536296735217,0.3015277518827884,0.7904768148367609,0.6507638759413942,-0.2794258777907333,-0.13971293889536673,both_correct
memotrap_72,False,False,-0.0800976353248812,-0.1083753535181586,0.4599511823375593,0.4458123232409207,-0.028277718193277387,-0.01413885909663859,both_wrong
memotrap_73,True,True,0.9993976397950431,0.99957221722327,0.9996988198975216,0.999786108611635,0.00017457742822690747,8.728871411334271e-05,both_correct
memotrap_74,True,True,0.9905744557449854,0.9987154850096062,0.9952872278724928,0.9993577425048032,0.008141029264620792,0.004070514632310451,both_correct
memotrap_75,False,False,-0.1207893622093226,-0.3191399769281464,0.4396053188953387,0.3404300115359268,-0.1983506147188238,-0.09917530735941193,both_wrong
memotrap_76,True,True,0.680509627197917,0.408877201568895,0.8402548135989585,0.7044386007844475,-0.27163242562902196,-0.13581621281451095,both_correct
memotrap_77,True,True,0.6155927239574505,0.8144333740656949,0.8077963619787252,0.9072166870328474,0.19884065010824448,0.09942032505412224,both_correct
memotrap_78,True,True,0.9985983298422644,0.9960564817077244,0.9992991649211322,0.998028240853862,-0.002541848134539948,-0.0012709240672702515,both_correct
memotrap_79,False,True,-0.5476712884846974,0.0544916100259774,0.2261643557576513,0.5272458050129887,0.6021628985106747,0.3010814492553374,improvement
memotrap_8,True,True,0.3313779318191206,0.5032617760261355,0.6656889659095603,0.7516308880130678,0.1718838442070149,0.08594192210350748,both_correct
memotrap_80,True,True,0.9982590014707696,0.9980868134119728,0.9991295007353848,0.9990434067059863,-0.0001721880587968183,-8.609402939840916e-05,both_correct
memotrap_81,False,True,-0.2047610199984627,0.9731582369695292,0.3976194900007686,0.9865791184847644,1.177919256967992,0.5889596284839957,improvement
memotrap_82,True,True,0.8112024715232498,0.4203290758926597,0.9056012357616248,0.7101645379463298,-0.39087339563059004,-0.19543669781529494,both_correct
memotrap_83,True,True,0.8647914386143667,0.9176344032349166,0.9323957193071832,0.9588172016174584,0.05284296462054994,0.02642148231027519,both_correct
memotrap_84,True,True,0.4669987507472529,0.6835901376607241,0.7334993753736265,0.841795068830362,0.21659138691347118,0.10829569345673551,both_correct
memotrap_85,True,True,0.9816542398733988,0.9292272325724412,0.9908271199366994,0.9646136162862208,-0.05242700730095762,-0.026213503650478587,both_correct
memotrap_86,False,False,-0.996890147397134,-0.9997974028262412,0.001554926301433,0.0001012985868795,-0.0029072554291071917,-0.0014536277145535,both_wrong
memotrap_87,True,True,0.988476654019128,0.999833406386928,0.994238327009564,0.999916703193464,0.011356752367799983,0.005678376183899991,both_correct
memotrap_9,False,True,-0.8928087958421137,0.1790490924453754,0.0535956020789431,0.5895245462226877,1.0718578882874892,0.5359289441437446,improvement
