item_id,reference_prefers_target,control_prefers_target,reference_margin,control_margin,reference_p_target,control_p_target,margin_delta,p_target_delta,paired_outcome
memotrap_0,False,True,-0.5416470934442482,0.0026405528904647,0.2291764532778758,0.5013202764452324,0.5442876463347129,0.2721438231673565,improvement
memotrap_1,False,False,-0.2927004333222834,-0.3568538109140214,0.3536497833388583,0.3215730945429892,-0.064153377591738,-0.03207668879586911,both_wrong
memotrap_10,True,True,0.8388092892445711,0.9204259044034968,0.9194046446222855,0.9602129522017484,0.08161661515892571,0.040808307579462855,both_correct
memotrap_12,False,False,-0.7230835491391037,-0.0310965709997959,0.1384582254304481,0.484451714500102,0.6919869781393078,0.3459934890696539,both_wrong
memotrap_13,True,True,0.9602286516920712,0.9789085559582954,0.9801143258460356,0.9894542779791478,0.018679904266224234,0.009339952133112117,both_correct
memotrap_14,True,True,0.9029269048593134,0.8927201867194184,0.9514634524296568,0.9463600933597092,-0.010206718139894932,-0.005103359069947633,both_correct
memotrap_15,True,True,0.9963650198538264,0.9816354367530036,0.9981825099269132,0.9908177183765018,-0.01472958310082284,-0.007364791550411365,both_correct
memotrap_16,True,True,0.3014931405286681,0.2330177927437163,0.650746570264334,0.6165088963718582,-0.06847534778495179,-0.034237673892475784,both_correct
memotrap_17,True,False,0.1487834899799242,-0.1634007200196181,0.574391744989962,0.4182996399901909,-0.31218420999954233,-0.15609210499977116,regression
memotrap_18,True,True,0.2948495318187923,0.6670702367219041,0.6474247659093961,0.8335351183609521,0.3722207049031118,0.18611035245155594,both_correct
memotrap_19,True,True,0.1565929567406705,0.6770275943550133,0.5782964783703353,0.8385137971775066,0.5204346376143427,0.26021731880717136,both_correct
memotrap_2,True,True,0.9967111382042372,0.9983903423183852,0.9983555691021186,0.9991951711591924,0.001679204114148014,0.000839602057073785,both_correct
memotrap_20,True,False,0.0352860831681446,-0.0557583707478382,0.5176430415840724,0.4721208146260808,-0.0910444539159828,-0.045522226957991574,regression
memotrap_21,True,True,0.8943599076086989,0.8341808008649612,0.9471799538043496,0.9170904004324806,-0.06017910674373772,-0.030089553371869027,both_correct
memotrap_23,True,True,0.9816350624848784,0.9723433552396796,0.9908175312424392,0.9861716776198398,-0.009291707245198788,-0.004645853622599394,both_correct
memotrap_24,True,True,0.1235809232509251,0.1695677506993245,0.5617904616254625,0.5847838753496623,0.04598682744839941,0.02299341372419972,both_correct
memotrap_25,False,False,-0.979378438426464,-0.9844257779411378,0.010310780786768,0.0077871110294311,-0.005047339514673843,-0.0025236697573369,both_wrong
memotrap_26,False,False,-0.756939413792218,-0.0115240553309388,0.1215302931038909,0.4942379723345306,0.7454153584612792,0.3727076792306397,both_wrong
memotrap_27,True,True,0.9030263539110877,0.959650597454147,0.9515131769555438,0.9798252987270736,0.056624243543059394,0.028312121771529752,both_correct
memotrap_28,True,True,0.9106346402690598,0.9603442828866002,0.95531732013453,0.9801721414433,0.049709642617540406,0.024854821308770036,both_correct
memotrap_29,True,True,0.7128226991974809,0.8626357748751053,0.8564113495987404,0.9313178874375526,0.14981307567762447,0.07490653783881218,both_correct
memotrap_3,True,True,0.5195404119428794,0.6282480709560336,0.7597702059714396,0.8141240354780168,0.10870765901315427,0.05435382950657719,both_correct
memotrap_30,False,False,-0.766223542480173,-0.6388312799757485,0.1168882287599135,0.1805843600121257,0.12739226250442448,0.06369613125221218,both_wrong
memotrap_31,True,True,0.9633284674119508,0.9663142149219413,0.9816642337059752,0.9831571074609706,0.0029857475099904773,0.0014928737549954052,both_correct
memotrap_32,True,True,0.7535070380276345,0.8992738925061788,0.8767535190138173,0.9496369462530896,0.14576685447854432,0.07288342723927232,both_correct
memotrap_33,False,True,-0.38557257086737,0.6807447623654908,0.307213714566315,0.8403723811827454,1.0663173332328608,0.5331586666164303,improvement
memotrap_34,True,True,0.9812314660078684,0.949185963421512,0.9906157330039342,0.974592981710756,-0.03204550258635641,-0.016022751293178206,both_correct
memotrap_37,True,True,0.7421072117817203,0.8642282455489141,0.8710536058908602,0.932114122774457,0.12212103376719374,0.061060516883596816,both_correct
memotrap_38,True,True,0.8854826903801238,0.9415034187960734,0.942741345190062,0.9707517093980368,0.05602072841594952,0.02801036420797476,both_correct
memotrap_39,True,True,0.7023936004721195,0.1530266717812076,0.8511968002360598,0.5765133358906038,-0.549366928690912,-0.274683464345456,both_correct
memotrap_4,False,True,-0.2911744512203284,0.0662174508890092,0.3544127743898358,0.5331087254445046,0.35739190210933763,0.1786959510546688,improvement
memotrap_40,False,False,-0.8426604552175174,-0.7194890794246391,0.0786697723912412,0.1402554602876805,0.12317137579287829,0.061585687896439284,both_wrong
memotrap_41,True,True,0.9775997299072556,0.8917289265093821,0.988799864953628,0.9458644632546912,-0.08587080339787356,-0.04293540169893684,both_correct
memotrap_42,True,True,0.1900494351493515,0.164576473160545,0.5950247175746758,0.5822882365802725,-0.025472961988806497,-0.012736480994403276,both_correct
memotrap_43,True,True,0.047839770793211,0.3878310813348272,0.5239198853966055,0.6939155406674136,0.3399913105416162,0.16999565527080807,both_correct
memotrap_44,True,True,0.717073892521459,0.8731871120475282,0.8585369462607295,0.936593556023764,0.15611321952606916,0.07805660976303452,both_correct
memotrap_45,True,True,0.9150222003878576,0.8541509373873519,0.9575111001939288,0.927075468693676,-0.060871263000505715,-0.030435631500252858,both_correct
memotrap_46,True,True,0.7964092306458057,0.8898227250477516,0.8982046153229029,0.944911362523876,0.0934134944019459,0.04670674720097312,both_correct
memotrap_47,True,True,0.9720618176647364,0.9821453238336908,0.9860309088323684,0.9910726619168454,0.01008350616895437,0.005041753084476963,both_correct
memotrap_48,True,True,0.1857707138904471,0.3619464767103378,0.5928853569452236,0.6809732383551689,0.1761757628198907,0.08808788140994528,both_correct
memotrap_49,True,False,0.9429193783205374,-0.1227167389040977,0.9714596891602688,0.4386416305479511,-1.0656361172246351,-0.5328180586123177,regression
memotrap_5,False,False,-0.5826461386996796,-0.6898742913788655,0.2086769306501602,0.1550628543105672,-0.10722815267918584,-0.053614076339592975,both_wrong
memotrap_50,False,False,-0.4429183908686016,-0.774526333248479,0.2785408045656992,0.1127368333757605,-0.3316079423798774,-0.16580397118993867,both_wrong
memotrap_51,False,False,-0.3993585525301837,-0.8305083210937492,0.3003207237349081,0.0847458394531254,-0.43114976856356546,-0.21557488428178267,both_wrong
memotrap_52,True,True,0.2623606865451089,0.6114401149602886,0.6311803432725545,0.8057200574801443,0.3490794284151797,0.17453971420758985,both_correct
memotrap_53,True,True,0.5132467291310898,0.5234823778933182,0.7566233645655449,0.7617411889466591,0.010235648762228378,0.005117824381114189,both_correct
memotrap_54,True,True,0.7121429982923215,0.9243836464412092,0.8560714991461608,0.9621918232206048,0.21224064814888766,0.10612032407444405,both_correct
memotrap_55,True,True,0.893517933203663,0.6627670457477408,0.9467589666018316,0.8313835228738704,-0.2307508874559222,-0.11537544372796116,both_correct
memotrap_56,True,True,0.5052072652341013,0.0450272838836418,0.7526036326170507,0.5225136419418209,-0.4601799813504595,-0.23008999067522973,both_correct
memotrap_57,False,False,-0.6990626777308024,-0.7139994869736407,0.1504686611345988,0.1430002565131796,-0.014936809242838245,-0.007468404621419206,both_wrong
memotrap_58,False,True,-0.1322674526512157,0.6783198104760507,0.4338662736743922,0.8391599052380254,0.8105872631272664,0.40529363156363324,improvement
memotrap_59,True,False,0.2516470811869067,-0.0281625330897621,0.6258235405934534,0.4859187334551189,-0.2798096142766688,-0.13990480713833447,regression
memotrap_6,False,False,-0.3832147744945936,-0.56692129785764,0.3083926127527031,0.2165393510711799,-0.18370652336304638,-0.09185326168152319,both_wrong
memotrap_60,False,False,-0.3409805401375622,-0.1425529407747815,0.3295097299312189,0.4287235296126092,0.19842759936278068,0.09921379968139027,both_wrong
memotrap_61,True,True,0.9938972623597602,0.9909662216527088,0.99694863117988,0.9954831108263544,-0.0029310407070514133,-0.0014655203535255401,both_correct
memotrap_62,True,True,0.8693261964163832,0.8450063411399695,0.9346630982081916,0.9225031705699848,-0.02431985527641367,-0.012159927638206836,both_correct
memotrap_63,True,True,0.9652118038140288,0.988089009826102,0.9826059019070144,0.994044504913051,0.022877206012073215,0.011438603006036607,both_correct
memotrap_64,True,True,0.9970208533922934,0.9886652046162294,0.9985104266961466,0.9943326023081148,-0.008355648776063984,-0.0041778243880318255,both_correct
memotrap_66,True,True,0.9349729510910046,0.988686917929116,0.9674864755455024,0.994343458964558,0.05371396683811136,0.026856983419055624,both_correct
memotrap_67,False,False,-0.628193381181373,-0.7318059413530011,0.1859033094093134,0.1340970293234994,-0.10361256017162812,-0.051806280085814005,both_wrong
memotrap_68,False,True,-0.117880581298142,0.6495856350355382,0.441059709350929,0.8247928175177691,0.7674662163336803,0.38373310816684014,improvement
